SMILES,R(x),is_valid,alcoholic,aldehydic,alliaceous,almond,amber,animal,anisic,apple,apricot,aromatic,balsamic,banana,beefy,bergamot,berry,bitter,black currant,brandy,burnt,buttery,cabbage,camphoreous,caramellic,cedar,celery,chamomile,cheesy,cherry,chocolate,cinnamon,citrus,clean,clove,cocoa,coconut,coffee,cognac,cooked,cooling,cortex,coumarinic,creamy,cucumber,dairy,dry,earthy,ethereal,fatty,fermented,fishy,floral,fresh,fruit skin,fruity,garlic,gassy,geranium,grape,grapefruit,grassy,green,hawthorn,hay,hazelnut,herbal,honey,hyacinth,jasmin,juicy,ketonic,lactonic,lavender,leafy,leathery,lemon,lily,malty,meaty,medicinal,melon,metallic,milky,mint,muguet,mushroom,musk,musty,natural,nutty,odorless,oily,onion,orange,orangeflower,orris,ozone,peach,pear,phenolic,pine,pineapple,plum,popcorn,potato,powdery,pungent,radish,raspberry,ripe,roasted,rose,rummy,sandalwood,savory,sharp,smoky,soapy,solvent,sour,spicy,strawberry,sulfurous,sweaty,sweet,tea,terpenic,tobacco,tomato,tropical,vanilla,vegetable,vetiver,violet,warm,waxy,weedy,winey,woody
CC(O)=CC1=C(C)CCC1(O)O,,False,0.06416772,0.07058728,0.103283316,0.15986037,0.06856222,0.1990087,0.09303099,0.04133572,0.0497609,0.1589014,0.15313327,0.04416805,0.1281939,0.046486534,0.15651722,0.14950505,0.11415893,0.06089713,0.380873,0.299809,0.08934399,0.14129406,0.5978707,0.03887463,0.15977614,0.053556748,0.15608305,0.09587079,0.20154123,0.096458405,0.11450607,0.091304,0.12836264,0.17270418,0.24173434,0.2771457,0.030459434,0.14131875,0.15796417,0.07040248,0.26839444,0.30881792,0.017261242,0.2865528,0.19142054,0.21080212,0.14281651,0.2517953,0.09974982,0.11019274,0.18014275,0.12290703,0.09074104,0.3172366,0.08931502,0.07593078,0.04812173,0.12911983,0.070834085,0.09670969,0.17857726,0.10059185,0.15299308,0.15681867,0.21943884,0.091052674,0.03252006,0.091716796,0.04000088,0.14382195,0.1589055,0.042053994,0.05765914,0.115516774,0.05826006,0.053863358,0.10152827,0.28672194,0.13583054,0.047424763,0.11833126,0.23889743,0.2553229,0.040147588,0.079699755,0.15232725,0.26612025,0.119642645,0.39002508,0.28622553,0.11681856,0.07705531,0.045997117,0.08080706,0.073951975,0.061111666,0.11940932,0.027699701,0.21629852,0.04234287,0.11032453,0.06401307,0.19896345,0.12823007,0.21805255,0.13047199,0.099195145,0.085097544,0.05512719,0.48993888,0.07854084,0.10097245,0.035257574,0.24080102,0.14987285,0.1836011,0.06803113,0.16801964,0.14287859,0.24634995,0.14144357,0.19422969,0.084154025,0.5204688,0.12274878,0.046638686,0.21893275,0.078803696,0.14585829,0.21361117,0.1690475,0.07454362,0.03235039,0.1209523,0.061020136,0.070626386,0.1063676,0.27699953
CCC(N)C=CC(C)=CC=CS,0.55,True,0.071650445,0.09237861,0.48463085,0.12784243,0.040557027,0.1338028,0.0948711,0.05692453,0.061031125,0.110816374,0.06189643,0.026035111,0.2661315,0.050562296,0.13319181,0.1834814,0.17381547,0.042248297,0.34921435,0.10040574,0.30833888,0.098265305,0.09919769,0.056287453,0.1130036,0.04850692,0.35508004,0.08797351,0.18419528,0.057206135,0.1750499,0.1056608,0.053676344,0.22014084,0.075663656,0.31914806,0.03588961,0.3876333,0.12754674,0.09222687,0.06931915,0.1565345,0.049979214,0.16146128,0.10591311,0.28103638,0.06679938,0.24589121,0.11286922,0.3081168,0.13773207,0.23490672,0.12559336,0.28130248,0.5271727,0.21527639,0.08689138,0.11122777,0.21681821,0.15189317,0.29417652,0.074070126,0.05239596,0.21639459,0.22519638,0.09414601,0.049522523,0.056244355,0.08746594,0.1145728,0.03770586,0.044492066,0.10416113,0.08335964,0.04685258,0.048278835,0.06367872,0.5513193,0.08443996,0.064199574,0.29483494,0.14643517,0.15739013,0.03343578,0.19295391,0.03784833,0.21712677,0.08810126,0.44434777,0.20490676,0.15561481,0.5277532,0.07095184,0.05699562,0.05489606,0.07937916,0.07922379,0.06954105,0.11970998,0.050274026,0.12287204,0.058239844,0.27986267,0.30967572,0.0553728,0.5278258,0.39422017,0.04976196,0.19849423,0.5568018,0.084105335,0.064096145,0.032438736,0.43157253,0.16058831,0.21508285,0.061165582,0.12464569,0.121647425,0.21524312,0.08171494,0.5660667,0.091533914,0.31455615,0.09662664,0.07610013,0.09924325,0.2788003,0.18873128,0.0711997,0.38348138,0.079669155,0.045486644,0.061358184,0.058243137,0.057386067,0.073428296,0.1761822
CCC(C)COC(=O)C(C)CN(C)C,0.67,True,0.17568004,0.06994481,0.12570632,0.093516916,0.06903735,0.13900387,0.08342414,0.15825066,0.13492768,0.11890505,0.09263542,0.115957364,0.103217766,0.06670213,0.20617497,0.10843946,0.2077615,0.13696055,0.18219261,0.34546918,0.12003696,0.10550027,0.30756584,0.04825902,0.12957491,0.08586143,0.36559346,0.07957059,0.16997515,0.060449556,0.16330583,0.10746778,0.0655694,0.19256508,0.1459986,0.15687893,0.13761151,0.17335016,0.1701176,0.098191775,0.09649076,0.29451156,0.028116018,0.30344912,0.1466217,0.23534878,0.27137116,0.29165125,0.27265048,0.10502741,0.22365133,0.24555372,0.14418045,0.62033576,0.081559666,0.10235425,0.055485994,0.23739031,0.16309702,0.09919463,0.2823575,0.06196793,0.08502315,0.09174147,0.2507419,0.10391306,0.039896965,0.14465553,0.11105429,0.142961,0.1875565,0.05248262,0.072049074,0.07423036,0.05391614,0.067644864,0.11752764,0.31470153,0.070196636,0.08946579,0.14344351,0.27074718,0.1955781,0.047955155,0.12086643,0.12002243,0.22881882,0.11655555,0.22945516,0.1837428,0.28018594,0.12861343,0.08179788,0.06164502,0.101906255,0.06312367,0.20114364,0.07672073,0.114928484,0.06357416,0.22097181,0.11421527,0.07110379,0.15045366,0.111423165,0.23841825,0.12125378,0.11842185,0.17608164,0.26785725,0.115843885,0.14154518,0.04942772,0.21768025,0.1938493,0.07708636,0.09298978,0.19912481,0.20317945,0.17127986,0.1741437,0.3286028,0.18725422,0.5110375,0.07543427,0.031242287,0.11052447,0.10915234,0.3535876,0.114204325,0.20184693,0.06257665,0.066412084,0.104507335,0.15173645,0.09990863,0.2423164,0.19364819
CC(C)CCC(C)CCC=O,0.64,True,0.37022418,0.28969136,0.08926915,0.17056328,0.11393872,0.15831469,0.16256048,0.34027937,0.14953281,0.1303243,0.15557167,0.22054116,0.101466745,0.10056808,0.22524177,0.136193,0.14136969,0.16837321,0.13184129,0.20942003,0.10541015,0.1259225,0.15294859,0.076642625,0.16295588,0.109609686,0.32594547,0.14931643,0.2144322,0.12651378,0.31635138,0.13411856,0.08626795,0.33303982,0.13132215,0.09834786,0.32665083,0.13233627,0.12876585,0.27743572,0.09016573,0.19923855,0.15627138,0.2471643,0.16857757,0.39181036,0.36637217,0.36441454,0.38897765,0.20617007,0.39751938,0.43181428,0.15220553,0.57126987,0.06259272,0.14347814,0.17811279,0.24141099,0.16299643,0.24223153,0.6961507,0.08182952,0.121546194,0.12237751,0.51596254,0.13702711,0.16680068,0.19695729,0.17426409,0.16590004,0.15516837,0.112990156,0.3128803,0.11602411,0.17127955,0.19986044,0.22669059,0.16342337,0.09571523,0.25212827,0.24719602,0.1687837,0.18963814,0.15989213,0.2814099,0.08497483,0.35076383,0.20134303,0.28442767,0.08279517,0.4445075,0.091691986,0.19569455,0.124299705,0.12300517,0.15774685,0.19109611,0.20603222,0.14094172,0.080971494,0.18191387,0.15148903,0.10557774,0.11200957,0.112094305,0.3318373,0.11615863,0.10641101,0.20904376,0.17609124,0.1868169,0.1729617,0.085213736,0.111097574,0.23948538,0.08160324,0.1379351,0.2111296,0.20581557,0.32925925,0.13254273,0.09562839,0.18166985,0.47679406,0.106416725,0.080258,0.12802096,0.15357392,0.30688402,0.11953287,0.35752258,0.08767986,0.17674692,0.19005656,0.283555,0.17351711,0.251199,0.27876404
C=CC=CC(C)SC(C)OC=O,0.53,True,0.06968926,0.09507213,0.4268765,0.10617811,0.033337492,0.12989992,0.09191461,0.06464433,0.078793325,0.09048534,0.05914625,0.03159631,0.23931511,0.05055659,0.120602764,0.16468309,0.2257725,0.06284782,0.30626744,0.12505671,0.34307754,0.086078845,0.120907046,0.057934795,0.11293205,0.054054406,0.45556524,0.09029075,0.16828413,0.063684024,0.20174083,0.11343644,0.058887273,0.18866847,0.061497547,0.32502294,0.044602778,0.4126629,0.120192505,0.09109821,0.073190495,0.17528999,0.05963927,0.22255805,0.10732016,0.26823303,0.0872426,0.26082972,0.1425065,0.24039854,0.15525429,0.23956046,0.13653837,0.37255242,0.47508618,0.22405441,0.07569359,0.14174624,0.26630145,0.14777905,0.34964857,0.061113905,0.048684057,0.15705061,0.22538066,0.095896594,0.044768587,0.061105143,0.09024184,0.104472265,0.05012419,0.049864322,0.09737084,0.065549016,0.048058975,0.039987512,0.06553671,0.5549703,0.08306496,0.07904306,0.33881345,0.19447382,0.1493589,0.035110008,0.22179143,0.049563017,0.18937583,0.08883409,0.34695405,0.24065308,0.14463706,0.54194313,0.09274424,0.056483258,0.0653916,0.0772922,0.09539789,0.07849686,0.096325874,0.048247095,0.14585629,0.07329754,0.20534058,0.30649993,0.04886324,0.5110363,0.37989038,0.05814435,0.20625381,0.5056087,0.07432985,0.07553921,0.036392815,0.456398,0.1997886,0.1364032,0.07369637,0.1089547,0.18452847,0.2206924,0.10580012,0.6182759,0.14583255,0.3192361,0.084667556,0.05838275,0.0833433,0.278736,0.32925478,0.06573863,0.37657312,0.07923365,0.05741781,0.05496955,0.09232854,0.080271214,0.09846435,0.13699813
C=[SH]C(C=CC)CCSC,0.49,True,0.06471956,0.06389977,0.54579693,0.08760614,0.035530947,0.116729155,0.07778587,0.04670882,0.055098493,0.087489165,0.047680303,0.021229213,0.27571952,0.035000335,0.12628938,0.13942505,0.17957523,0.041264027,0.3494208,0.08096724,0.35778838,0.08046737,0.07624619,0.051156625,0.10374302,0.03959536,0.3402243,0.06258695,0.15290682,0.041893445,0.16664086,0.10594985,0.041212056,0.17987692,0.058137912,0.32143012,0.035763048,0.43580058,0.10184694,0.079406105,0.051081326,0.1358009,0.043047566,0.15399168,0.087971486,0.27177328,0.06565486,0.26104254,0.10079799,0.29834732,0.108399644,0.2584796,0.117374316,0.2549809,0.6327996,0.23160963,0.072882965,0.10208911,0.22631872,0.12006296,0.3079149,0.054973595,0.037261352,0.15609564,0.18487729,0.077773504,0.04632607,0.04341806,0.0757997,0.09091106,0.031795036,0.04378858,0.095909074,0.07052697,0.040296286,0.03192768,0.049927335,0.5821463,0.07515575,0.051032282,0.2950632,0.13063417,0.13930401,0.023693535,0.22454616,0.040683456,0.19342843,0.07456343,0.35652462,0.15536655,0.14236356,0.58379537,0.06875071,0.044096813,0.052603032,0.06581616,0.06400547,0.060235288,0.088765256,0.040678557,0.11925985,0.053790275,0.22965229,0.2937795,0.03931114,0.56988543,0.41112015,0.03462822,0.20002705,0.5636107,0.07645297,0.05386912,0.030382222,0.4888177,0.1554692,0.18962967,0.0566107,0.12008276,0.09578246,0.18270218,0.07209833,0.6992775,0.09324833,0.32884714,0.07367303,0.06643395,0.073950246,0.27156726,0.19058684,0.047777157,0.40236914,0.07138551,0.041031744,0.051042452,0.06800143,0.049811665,0.06187038,0.13450949
CCCC(CC)CCC(C)COC,0.63,True,0.42254215,0.27878183,0.08357546,0.14821024,0.15991855,0.17087466,0.14138773,0.25230464,0.1431842,0.1417762,0.1650298,0.14736766,0.09791153,0.112093695,0.16997428,0.1267338,0.12696642,0.14589797,0.12653822,0.16639534,0.06549958,0.14926943,0.101742625,0.08747241,0.16000931,0.075170554,0.15982667,0.085305706,0.17117853,0.09602983,0.37503874,0.20725162,0.071171075,0.32777914,0.1255649,0.079755016,0.3679337,0.1160706,0.13324606,0.2105327,0.06715659,0.18009871,0.12263751,0.17247146,0.16307355,0.35500732,0.36861482,0.2828272,0.4269165,0.15471485,0.54467934,0.45567676,0.13005666,0.46144953,0.043785997,0.119630784,0.21918093,0.18903925,0.19471702,0.16587308,0.700122,0.0820166,0.116112575,0.11874938,0.49789733,0.13989384,0.1794524,0.17617677,0.11888912,0.08592507,0.16179016,0.10623857,0.29343182,0.120740816,0.21470408,0.3140349,0.2396818,0.18165155,0.074451685,0.18800431,0.21135575,0.1192221,0.22022134,0.2551981,0.21969277,0.09520645,0.30494547,0.21440786,0.2498711,0.10375204,0.45595822,0.08771412,0.22674339,0.13428809,0.13880937,0.14925034,0.18741578,0.13271965,0.118489146,0.10176248,0.14673626,0.10891747,0.07627669,0.111615956,0.12355735,0.207104,0.08439292,0.11461009,0.13621159,0.15658778,0.328941,0.103673965,0.13168576,0.12549943,0.16947459,0.08719298,0.16115235,0.18522182,0.14535002,0.30129534,0.094533704,0.11555479,0.123081446,0.44787082,0.10287033,0.09296828,0.12639028,0.098013185,0.23885787,0.09469781,0.31271398,0.09301526,0.1734263,0.13445741,0.25448075,0.15247229,0.2274863,0.316678
CC(=O)C(C)CCCC(=O)O,0.67,True,0.0928758,0.080284834,0.124837786,0.11096471,0.085080914,0.1525565,0.10918837,0.21873838,0.21168774,0.10676292,0.15022469,0.2184097,0.09634223,0.05725564,0.26634318,0.0951421,0.17364645,0.1821398,0.2528992,0.43335545,0.15474682,0.09031546,0.5039004,0.05347978,0.13021088,0.14893156,0.41688964,0.11514855,0.178651,0.10352517,0.18016878,0.113972284,0.09399205,0.16363868,0.19806752,0.18337843,0.14383298,0.17856105,0.122947894,0.119704776,0.16025153,0.3969527,0.03966277,0.34119007,0.18462457,0.27896813,0.27262804,0.38226137,0.2279052,0.08349277,0.27453187,0.22858045,0.16042094,0.7309628,0.06515666,0.11795363,0.060712434,0.27575973,0.12888555,0.107452296,0.3348269,0.07563805,0.12976918,0.103435524,0.30842626,0.18818969,0.048590563,0.21823832,0.14487235,0.17839083,0.2582456,0.06699504,0.071419545,0.082752705,0.047124617,0.064503014,0.090107344,0.24348676,0.0879239,0.11965014,0.17283718,0.3471119,0.1513479,0.04640566,0.15433456,0.119004905,0.24119131,0.119221635,0.2600908,0.15402998,0.29767737,0.11194258,0.11149705,0.07997564,0.09344493,0.07163451,0.2621497,0.11946072,0.11581663,0.05471216,0.364818,0.20978557,0.075406104,0.14436403,0.14643066,0.20938244,0.12568359,0.15374462,0.22973008,0.23287463,0.12505901,0.21942969,0.041828785,0.1731551,0.20229043,0.07455357,0.10809918,0.17880994,0.29351032,0.19569254,0.24922913,0.2963385,0.2579586,0.56090117,0.115830325,0.04194684,0.121954076,0.11982433,0.4288406,0.13290286,0.22941111,0.07344983,0.09035286,0.113245465,0.2473706,0.12215829,0.3508351,0.20208196
C=C(C)C=C(C=O)OC=C(C)C,0.81,True,0.090416804,0.16776007,0.09302828,0.22104746,0.15967642,0.22788331,0.2691221,0.26984882,0.1883977,0.23534535,0.3532287,0.23256896,0.0741697,0.15753704,0.43668836,0.21121559,0.12785895,0.16062477,0.30750594,0.31183666,0.10555683,0.18127301,0.5006234,0.118323125,0.19820096,0.23304783,0.15135352,0.28313124,0.22088072,0.3139284,0.22882931,0.16881032,0.20527747,0.21140167,0.2955631,0.16930358,0.09822731,0.16160755,0.16873132,0.22100963,0.32003573,0.36341506,0.05983426,0.22062911,0.27112454,0.27834272,0.25462082,0.2647632,0.15888114,0.088883914,0.50696754,0.2818215,0.19602872,0.68088925,0.053706206,0.11513668,0.18570149,0.28460634,0.117374785,0.1472371,0.43305546,0.19982612,0.27163506,0.110290125,0.4597921,0.3411562,0.1357625,0.32412645,0.12577535,0.20542794,0.22523105,0.14905794,0.20217276,0.15418047,0.09554606,0.15626931,0.122059435,0.10224029,0.19952811,0.18081008,0.2343756,0.22438769,0.28590563,0.085342474,0.14982826,0.15691495,0.27528054,0.18991743,0.35268173,0.13249539,0.21353938,0.054427277,0.1701775,0.18245752,0.16370027,0.13879731,0.23768519,0.17811434,0.2524221,0.103873,0.32001752,0.263733,0.11052414,0.07649589,0.31123,0.24994995,0.14953263,0.26011154,0.17682444,0.186062,0.2432371,0.2555139,0.074301146,0.12713154,0.22997145,0.13672647,0.12936248,0.14318024,0.2355682,0.4829299,0.28761598,0.06659274,0.14243588,0.65810955,0.26336923,0.107793495,0.2688653,0.091693155,0.27633122,0.25726193,0.19986136,0.1528468,0.1532416,0.3001384,0.21489447,0.18017119,0.25475562,0.42256272
CCCC(S)C(OC)OCC,0.64,True,0.100131646,0.038882893,0.31541196,0.112418436,0.042688016,0.14972761,0.09548432,0.043903846,0.06802725,0.11403634,0.11033642,0.03825549,0.23748477,0.033117365,0.110601954,0.14523382,0.16871816,0.047259115,0.28670767,0.14422189,0.19756117,0.07935189,0.2193036,0.03806561,0.11180997,0.04277009,0.28046232,0.062069636,0.15974247,0.043894287,0.10665604,0.102090366,0.07062769,0.17523725,0.11653939,0.2910423,0.053742047,0.28989002,0.12083808,0.08823304,0.06267334,0.21406537,0.023306182,0.19082128,0.12419688,0.19945449,0.1108366,0.20677634,0.15174966,0.21529248,0.1381834,0.14096498,0.114237726,0.31024802,0.33608022,0.1158755,0.040394854,0.13843186,0.13981879,0.08603999,0.20674327,0.061524928,0.06603284,0.13583097,0.12872373,0.058950998,0.040841866,0.07163714,0.07282215,0.0751881,0.07713006,0.027457902,0.057872433,0.07387787,0.043287195,0.045657802,0.089191735,0.5721763,0.10599158,0.052217085,0.16756919,0.21036342,0.14544567,0.027134664,0.13097408,0.07020289,0.21448483,0.082894966,0.27356356,0.2630965,0.15699641,0.29894423,0.054840125,0.060786817,0.05205389,0.047321398,0.117432155,0.03427309,0.19593516,0.049350664,0.12239122,0.053242873,0.15711628,0.19716537,0.081076704,0.29365045,0.19036004,0.05161064,0.15847053,0.5256618,0.095632695,0.06309643,0.029777393,0.46882936,0.16775036,0.23345144,0.052366965,0.15403181,0.11244561,0.21258005,0.14901733,0.59017974,0.09825858,0.4558377,0.057697475,0.04072,0.09025405,0.16793127,0.23162718,0.12591624,0.27244607,0.07331611,0.031270847,0.06626421,0.06716642,0.0473095,0.1126837,0.16286078
COC(OC(C)O)C1=CCC=C1,,False,0.1387717,0.08617115,0.12682992,0.12104943,0.07241734,0.1537505,0.07540351,0.094283804,0.1038516,0.1409899,0.11265749,0.063778915,0.10320007,0.06815992,0.16408445,0.13953803,0.15697332,0.10859838,0.16671076,0.264942,0.112886004,0.1371421,0.25074396,0.05623435,0.12306441,0.06974884,0.25962362,0.10967914,0.1713984,0.07357411,0.14071824,0.12849133,0.071792096,0.18806885,0.109159514,0.15883304,0.0797754,0.17428423,0.18114997,0.096199825,0.11253489,0.24776463,0.021686886,0.23119825,0.16245042,0.20062427,0.20168889,0.23324335,0.1876262,0.12510662,0.22384389,0.2317841,0.14692518,0.5178076,0.08899413,0.10594919,0.055698916,0.16863994,0.14171675,0.09377149,0.27023008,0.07287276,0.10368196,0.1062743,0.22521253,0.09939016,0.043237787,0.118870616,0.082429126,0.12217728,0.1228363,0.046896093,0.07535999,0.077482335,0.06862372,0.06653284,0.11098268,0.25255674,0.09760738,0.08193245,0.14583533,0.25373924,0.26690105,0.053833697,0.097631395,0.121751174,0.20945564,0.13069469,0.2545794,0.2957713,0.16600113,0.113519505,0.07398554,0.063023135,0.09349368,0.07166278,0.15201844,0.061433025,0.1567651,0.07761634,0.14213155,0.08480207,0.10149071,0.15365118,0.12967172,0.2191609,0.13399531,0.10361863,0.12459391,0.30252907,0.100631066,0.14686146,0.05252375,0.2375642,0.21321347,0.07898756,0.07448116,0.16926226,0.19566143,0.18415459,0.17577478,0.22586486,0.14195795,0.4024172,0.1031108,0.039142955,0.1398039,0.100373656,0.27539414,0.14143698,0.18968685,0.07928034,0.05355014,0.11570437,0.10200102,0.09650564,0.15469837,0.22538851
C=C(CC)CC=C(C(=C)O)C(C)C,0.68,True,0.11309165,0.29300764,0.10827361,0.1188218,0.14903899,0.16951464,0.14864612,0.25043666,0.19872367,0.13009927,0.16439186,0.17023459,0.10566785,0.19701105,0.33412448,0.17835136,0.25294337,0.13432935,0.19197781,0.24542214,0.1442823,0.22185628,0.23029971,0.13398212,0.20719115,0.14439742,0.36775553,0.11705311,0.15715098,0.18289372,0.38330543,0.18190458,0.12063115,0.17123447,0.19429725,0.121079326,0.08762401,0.17155397,0.2486884,0.18672024,0.14145297,0.2934917,0.10161051,0.3121436,0.25299895,0.36863467,0.18536045,0.29261833,0.19503132,0.1326388,0.5076296,0.40823337,0.2004736,0.67408776,0.08210589,0.1475272,0.22553538,0.23700087,0.26387972,0.2562385,0.50702924,0.115917265,0.16070238,0.12862371,0.5910194,0.18710002,0.11868653,0.31331968,0.16646288,0.29108456,0.23127271,0.23516211,0.25244498,0.16703117,0.22489491,0.21068968,0.11524916,0.2137472,0.1469149,0.18685573,0.29286435,0.23457055,0.40411562,0.18284568,0.19736414,0.14403392,0.22115366,0.2369833,0.25798908,0.13774918,0.2946681,0.115177125,0.16976404,0.10832406,0.22316757,0.1930733,0.2580232,0.2156341,0.17289613,0.12605175,0.2790018,0.2471972,0.12244739,0.14295176,0.18158364,0.2191123,0.15720466,0.19751194,0.18837202,0.1716696,0.25824904,0.17756084,0.103440374,0.14105274,0.2135991,0.104734346,0.15832597,0.13691463,0.26530182,0.4064708,0.18168825,0.17736898,0.22077845,0.4521759,0.20691392,0.14011574,0.22840591,0.13278407,0.39704525,0.11424918,0.25718856,0.15952781,0.20925209,0.21992585,0.27660155,0.23152722,0.1546449,0.40155736
CCC(C(C)=O)[SH](C)CC,0.67,True,0.14746913,0.1130785,0.32957911,0.17584294,0.082959935,0.20092554,0.13637243,0.09475191,0.11544784,0.13167772,0.14103585,0.07054368,0.29264876,0.078188226,0.19359589,0.21243022,0.26072702,0.078736655,0.39754057,0.18652886,0.23522492,0.13890935,0.22626626,0.077046566,0.20571473,0.08302542,0.40136996,0.089419805,0.23434804,0.100099474,0.22681849,0.12090969,0.11656949,0.2522049,0.14912304,0.3349983,0.07360781,0.31575155,0.21978003,0.14721072,0.10163489,0.29787353,0.062076382,0.26618966,0.18586375,0.32441506,0.17841548,0.28042158,0.21823542,0.2856668,0.27441192,0.23686567,0.14781925,0.3907328,0.34076655,0.16187175,0.10048536,0.21053363,0.30868194,0.2125327,0.37674856,0.11794228,0.097238645,0.22731167,0.31504834,0.12291197,0.084509775,0.1309967,0.13077895,0.17345244,0.14575745,0.08101671,0.15018852,0.15842324,0.10332065,0.10477294,0.17095354,0.59596974,0.13504149,0.11771258,0.24751417,0.22264735,0.23002326,0.09421678,0.21902852,0.10491483,0.30738598,0.13654721,0.36988088,0.19674127,0.231956,0.38421705,0.120325625,0.11509096,0.096951135,0.11202164,0.1788104,0.07533258,0.22807755,0.08292069,0.18842737,0.10251091,0.24261889,0.31938,0.11516554,0.32273337,0.2288354,0.105076745,0.21295562,0.5563781,0.15597215,0.101861015,0.07152852,0.40969342,0.18221581,0.30941588,0.11518109,0.2138209,0.18461014,0.32741958,0.18275228,0.58991694,0.18094182,0.4141412,0.11925502,0.12389262,0.15264955,0.23534375,0.35177988,0.15381953,0.42084405,0.1068872,0.083105385,0.09945933,0.11683709,0.114214756,0.12680674,0.26523393
CC1=CC2OC1CC(C)C2(C)C,,False,0.10971154,0.14056587,0.09329727,0.17792779,0.17042889,0.2900456,0.14372128,0.09797647,0.09100752,0.16952105,0.12249393,0.04810037,0.10793227,0.103642754,0.19332503,0.16345431,0.1517859,0.0646693,0.2758538,0.13436802,0.074928634,0.38967642,0.28294134,0.118087195,0.18499471,0.06907847,0.11484025,0.08524975,0.21970235,0.10965707,0.2007465,0.18327107,0.093489096,0.26886258,0.14772922,0.19276108,0.03569432,0.12740809,0.35300022,0.15061016,0.2155501,0.18610495,0.02807681,0.14910077,0.19914396,0.37803945,0.17598857,0.16674794,0.11607047,0.15872103,0.32484993,0.32408595,0.1051031,0.375609,0.08121187,0.07202499,0.11668825,0.12356202,0.16858794,0.13705869,0.3489738,0.12781857,0.15009272,0.17284876,0.4435461,0.12843935,0.10393879,0.09943627,0.06282087,0.16709015,0.15693502,0.104609296,0.21462584,0.23287074,0.11716298,0.12838097,0.11109705,0.18367699,0.1603098,0.085465185,0.13765724,0.14447851,0.50516737,0.13361304,0.080919966,0.19315043,0.3610767,0.21697374,0.36441556,0.10250176,0.14335999,0.11214097,0.0848668,0.10437681,0.1261749,0.10371021,0.11445907,0.03534884,0.24168923,0.12181115,0.096129864,0.091736205,0.19242024,0.16956675,0.18153292,0.15115732,0.09500272,0.11902214,0.10314958,0.3481271,0.16807064,0.09977108,0.10270911,0.17785478,0.15206243,0.15550311,0.09413404,0.23287088,0.12242071,0.30518055,0.106365606,0.16723251,0.071057186,0.40671006,0.22742526,0.11946393,0.34650284,0.09187947,0.16223745,0.12628327,0.24582224,0.1420166,0.08514589,0.15233102,0.073223986,0.12626217,0.08298807,0.42165726
COC1C=CC2=C(CC(C)C2)C1,,False,0.055924036,0.18695472,0.07221662,0.09717343,0.30369464,0.43771005,0.14165959,0.10091031,0.13044415,0.17265639,0.18455592,0.07268009,0.08943569,0.10968631,0.22529931,0.104539014,0.16185977,0.07318044,0.13309525,0.113574386,0.07252961,0.30294332,0.20385419,0.15891185,0.21469755,0.059535965,0.13152315,0.0711001,0.12583286,0.11407012,0.19341365,0.23492421,0.08596823,0.15420568,0.19554938,0.10476934,0.04294789,0.09689273,0.26686102,0.15766275,0.23990491,0.17356452,0.034787238,0.11815979,0.21097298,0.2931257,0.1226664,0.16355297,0.11166696,0.13592835,0.44863775,0.31382796,0.09484508,0.49577463,0.08372605,0.06324668,0.13966466,0.09047441,0.18877013,0.09823967,0.3060676,0.07940552,0.12452156,0.09243198,0.38249248,0.14875153,0.12390016,0.19838196,0.05291886,0.18592435,0.23842712,0.109395035,0.14317644,0.18246727,0.12529042,0.1296929,0.05643326,0.14741872,0.15286621,0.107631765,0.17990448,0.14694123,0.4213742,0.13881311,0.094629526,0.3711122,0.23066264,0.31111205,0.31419683,0.06240627,0.19040132,0.08968104,0.09227325,0.11321491,0.17165625,0.112645894,0.16846068,0.044564195,0.15346205,0.14322555,0.09699634,0.117906764,0.1289616,0.119256645,0.22999832,0.087122954,0.10945328,0.15621486,0.11117883,0.25129804,0.18227541,0.06802842,0.13425887,0.14374855,0.119480565,0.09386379,0.12111325,0.20474392,0.11468929,0.27013808,0.09921498,0.13981837,0.075509764,0.39025152,0.19328941,0.1093445,0.36685476,0.08885221,0.20459008,0.08501158,0.15049264,0.16508119,0.13445556,0.1670795,0.15426785,0.14255941,0.070111945,0.47559568
